Function7 called 144 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 144 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 502 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 359 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 503 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 360 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 504 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 144 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 73 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 72 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 644 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 645 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 143 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 72 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 505 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 361 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 646 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 647 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 145 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 145 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 506 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 362 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 648 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 649 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 144 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 507 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 650 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 145 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 72 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 508 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 363 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 651 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 652 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 146 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 146 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 509 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 364 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 510 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 365 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 511 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 146 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 74 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 73 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 653 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 654 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 145 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 73 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 512 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 366 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 655 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 656 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 147 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 147 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 513 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 367 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 657 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 658 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 146 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 514 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 659 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 147 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 73 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 515 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 368 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 660 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 661 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 148 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 148 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 516 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 369 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 517 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 370 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 518 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 148 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 75 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 74 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 662 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 663 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 147 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 74 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 519 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 371 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 664 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 665 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 149 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 149 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 520 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 372 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 666 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 667 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 148 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 521 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 668 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 149 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 74 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 522 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 373 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 669 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 670 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 150 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 150 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 523 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 374 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 524 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 375 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 525 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 150 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 76 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 75 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 671 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 672 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 149 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 75 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 526 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 376 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 673 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 674 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 151 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 151 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 527 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 377 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 675 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 676 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 150 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 528 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 677 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 151 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 75 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 529 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 378 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 678 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 679 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 152 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 152 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 530 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 379 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 531 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 380 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 532 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 152 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 77 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 76 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 680 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 681 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 151 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 76 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 533 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 381 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 682 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 683 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 153 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 153 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 534 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 382 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 684 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 685 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 152 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 535 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 686 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 153 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 76 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 536 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 383 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 687 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 688 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 154 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 154 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 537 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 384 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 538 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 385 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 539 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 154 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 78 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 77 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 689 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 690 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 153 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 77 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 540 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 386 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 691 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 692 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 155 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 155 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 541 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 387 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 693 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 694 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 154 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 542 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 695 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 155 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 77 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 543 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 388 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 696 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 697 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 156 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 156 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 544 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 389 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 545 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 390 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 546 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 156 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 79 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 78 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 698 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 699 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 155 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 78 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 547 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 391 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 700 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 701 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 157 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 157 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 548 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 392 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 702 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 703 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 156 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 549 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 704 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 157 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 78 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 550 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 393 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 705 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 706 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 158 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 158 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 551 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 394 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 552 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 395 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 553 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 158 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 80 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 79 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 707 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 708 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 157 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 79 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 554 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 396 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 709 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 710 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 159 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 159 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 555 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 397 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 711 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 712 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 158 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 556 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 713 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 159 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 79 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 557 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 398 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 714 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 715 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 160 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 160 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 558 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 399 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 559 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 400 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 560 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 160 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 81 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 80 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 716 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 717 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 159 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 80 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 561 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 401 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 718 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 719 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 161 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 161 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 562 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 402 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 720 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 721 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 160 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 563 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 722 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 161 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 80 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 564 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 403 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 723 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 724 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 162 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 162 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 565 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 404 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 566 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 405 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 567 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 162 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 82 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 81 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 725 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 726 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 161 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 81 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 568 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 406 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 727 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 728 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 163 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 163 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 569 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 407 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 729 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 730 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 162 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 570 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 731 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 163 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 81 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 571 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 408 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 732 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 733 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 164 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 164 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 572 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 409 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 573 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 410 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 574 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 164 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 83 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 82 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 734 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 735 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 163 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 82 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 575 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 411 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 736 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 737 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 165 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 165 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 576 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 412 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 738 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 739 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 164 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 577 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 740 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 165 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 82 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 578 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 413 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 741 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 742 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 166 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 166 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 579 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 414 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 580 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 415 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 581 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 166 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 84 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 83 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 743 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 744 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 165 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 83 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 582 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 416 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 745 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 746 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 167 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 167 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 583 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 417 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 747 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 748 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 166 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 584 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 749 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 167 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 83 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 585 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 418 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 750 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 751 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 168 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 168 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 586 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 419 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 587 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 420 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 588 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 168 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 85 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 84 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 752 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 753 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 167 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 84 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 589 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 421 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 754 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 755 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 169 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 169 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 590 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 422 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 756 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 757 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 168 times Max cycle: 39805603  Min cycle: 8427481
Function15 called 591 times Max cycle: 58802176  Min cycle: 11328097
Function6 called 758 times Max cycle: 38016733  Min cycle: 5157179
Function16 called 169 times Max cycle: 38171535  Min cycle: 16320835
Function21 called 84 times Max cycle: 126645450  Min cycle: 102250958
Function15 called 592 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 423 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 759 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 760 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 170 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 170 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 593 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 424 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 594 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 425 times Max cycle: 60084528  Min cycle: 16210281
Function15 called 595 times Max cycle: 58802176  Min cycle: 11328097
Function16 called 170 times Max cycle: 38171535  Min cycle: 16320835
Function3 called 86 times Max cycle: 61627116  Min cycle: 31119865
Function12 called 85 times Max cycle: 117977749  Min cycle: 92254190
Function6 called 761 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 762 times Max cycle: 38016733  Min cycle: 5157179
Function8 called 169 times Max cycle: 39805603  Min cycle: 8427481
Function18 called 85 times Max cycle: 138192158  Min cycle: 99762360
Function15 called 596 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 426 times Max cycle: 60084528  Min cycle: 16210281
Function6 called 763 times Max cycle: 38016733  Min cycle: 5157179
Function6 called 764 times Max cycle: 38016733  Min cycle: 5157179
Function7 called 171 times Max cycle: 13888232  Min cycle: 5401466
Function9 called 171 times Max cycle: 25884116  Min cycle: 5226918
Function15 called 597 times Max cycle: 58802176  Min cycle: 11328097
Function14 called 427 times Max cycle: 60084528  Min cycle: 16210281
